result	id	features	stage	detail
PASS	multipkg/mini-raft-twin/choice-order	multipackage,structs,maps,slices,nondet	membership	enumerated=2 exhibited=2 draws=80 (K=80; no members= pin — no early stop) unexhibited=0 (members in artifacts/coverage/membership/multipkg/mini-raft-twin/choice-order)
PASS	multipkg/nil-value-method-text	multipackage,imports,interfaces,methods,nil,pointers,calls,panic,nondet	membership	enumerated=2 exhibited=1 draws=80 (K=80; pin members=2 NOT reached — 1 distinct drawn) unexhibited=1 (members in artifacts/coverage/membership/multipkg/nil-value-method-text)
PASS	multipkg/same-name-identity/type-identity	multipackage,imports,identity,type_assertions,comma_ok,structs	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/same-name-identity/func-identity	multipackage,imports,identity,calls,functions	-	wide=0 exhausted=none depth=fixed
FAIL	multipkg/same-name-identity-panic	multipackage,imports,identity,type_assertions,panic,structs	differential	Lean={"message":"interface conversion: interface {} is red/inner.T, not blue/inner.T","schema":"golean-observation-v1","status":"panic"} Go={"message":"interface conversion: interface {} is inner.T, not inner.T (types from different packages)","schema":"golean-observation-v1","status":"panic"} left:  {"message":"interface conversion: interface {} is red/inner.T, not blue/inner.T","schema":"golean-observation-v1","status":"panic"}\nright: {"message":"interface conversion: interface {} is inner.T, not inner.T (types from different packages)","schema":"golean-observation-v1","status":"panic"}
PASS	multipkg/same-name-identity-panic/forced-half	multipackage,imports,identity,type_assertions,panic,recover	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/wire-codec/roundtrip	slices,strings,pointers,structs,methods,multipackage,imports	-	wide=3 exhausted=none depth=fixed
PASS	multipkg/wire-codec/size	slices,pointers,structs,methods,range,multipackage,imports	-	wide=6 exhausted=none depth=fixed
PASS	multipkg/wire-codec/golden	slices,structs,methods,multipackage,imports	-	wide=2 exhausted=none depth=fixed
PASS	multipkg/wire-codec/unknown-skip	slices,structs,methods,switch,multipackage,imports	-	wide=0 exhausted=none depth=fixed
PASS	multipkg/wire-codec/malformed	slices,structs,methods,range,multipackage,imports	-	wide=0 exhausted=none depth=fixed
PASS	native-smoke/arith	ints,control_flow	-	wide=0 exhausted=none depth=fixed
PASS	native-smoke/maprange	maps,range	-	wide=4 exhausted=none depth=fixed
PASS	native-smoke/method	methods,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	new/new-basic	new,pointers,arrays,indexing	-	wide=0 exhausted=none depth=fixed
PASS	new/new-distinct-allocations	new,pointers,identity,assignment	-	wide=0 exhausted=none depth=fixed
PASS	new/new-expr/typed-value	new,pointers,typed,assignment	-	wide=0 exhausted=none depth=fixed
FAIL	new/new-expr/untyped-defaults	new,pointers,untyped,conversions,ints,bools,strings,runes,floats,complex	frontend-export	{"message":"frontend-quarantined: basic type complex128","schema":"golean-observation-v1","status":"unsupported"}
PASS	new/new-expr/eval-once	new,pointers,evaluation_order,functions,calls	-	wide=0 exhausted=none depth=fixed
PASS	new/new-expr/composite-operand	new,pointers,structs,literals,fields	-	wide=0 exhausted=none depth=fixed
PASS	new/new-expr/generic-operand	new,pointers,generics,type_sets,typed	-	wide=0 exhausted=none depth=fixed
PASS	new/new-expr/distinct-pointers	new,pointers,identity,assignment	-	wide=0 exhausted=none depth=fixed
PASS	new/new-map-vs-make	new,maps,make,nil	-	wide=0 exhausted=none depth=fixed
PASS	new/new-nil-values	new,pointers,slices,maps,nil	-	wide=0 exhausted=none depth=fixed
PASS	new/new-slice-pointer	new,pointers,slices,nil,append	-	wide=1 exhausted=none depth=fixed
PASS	new/new-struct	new,pointers,structs,fields	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/minint-div-neg-one	ints,division,overflow	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/truncated-division	ints,division,modulo	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/arith-shift-negative	ints,shifts	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/shift-past-width	ints,shifts,widths	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/untyped-one-shift	ints,shifts,untyped,constants	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/signed-shift-count	ints,shifts	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/incdec-wraps	ints,overflow,widths	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/mul-overflow	ints,overflow	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/unary-unsigned	ints,bitwise,overflow	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/bit-clear	ints,bitwise,literals	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/masked-shift	ints,shifts,bitwise	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/compound-index-order	evaluation_order,assignment,slices,calls	-	wide=1 exhausted=none depth=fixed
PASS	noodler/arith/modulo-by-zero	ints,modulo,division,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/minint16-div	ints,division,overflow,widths	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/overflow-then-divide	ints,overflow,division	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/signed-unsigned-compare	ints,comparisons,conversions	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/unsigned-sub-wrap	ints,overflow	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/shift-negative-left	ints,shifts	-	wide=0 exhausted=none depth=fixed
PASS	noodler/arith/int8-counter-wrap	ints,overflow,loops	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/slice-high-past-cap	slices,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/slice-low-past-high	slices,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/slice-low-past-len	slices,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/three-index-max-past-cap	slices,slicing,full_slice,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/three-index-high-past-max	slices,slicing,full_slice,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/three-index-low-past-high	slices,slicing,full_slice,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/string-slice-high-past-len	strings,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/string-slice-low-past-high	strings,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/string-index-past-len	strings,indexing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/array-slice-high-past-len	arrays,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/array-pointer-slice-high	arrays,pointers,slicing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/array-pointer-index	arrays,pointers,indexing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/index-negative	slices,indexing,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/slice-within-cap	slices,slicing,cap	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/index-after-reslice	slices,slicing,indexing	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/nil-slice-slicing	slices,slicing,nil	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/nested-index-panic	slices,indexing,nested,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/string-index-uint-kind	strings,indexing,widths,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/make-negative-len	slices,make,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/bounds/slice-at-end	slices,slicing	-	wide=0 exhausted=none depth=fixed
PASS	noodler/budget/recursion-1k	recursion,calls	-	wide=0 exhausted=none depth=fixed
PASS	noodler/budget/recursion-5k	recursion,calls	-	wide=0 exhausted=none depth=fixed
PASS	noodler/budget/loop-100k	loops,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/budget/slice-1k	slices,make,range	-	wide=0 exhausted=none depth=fixed
PASS	noodler/budget/map-20k	maps,loops	-	wide=0 exhausted=none depth=fixed
PASS	noodler/budget/string-build-5k	strings,concat,loops	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/min-max-float-specials	builtins,min,max,floats	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/min-max-strings-ints	builtins,min,max,strings,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/min-max-single-defined	builtins,min,max,defined_type	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/clear-slice-kinds	builtins,clear,slices,strings,structs	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/clear-nils	builtins,clear,nil,maps,slices	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/clear-subslice	builtins,clear,slices,slicing	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/copy-string-to-bytes	builtins,copy,strings,bytes	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/copy-overlap-both-ways	builtins,copy,overlap,slices	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/append-nil-cases	builtins,append,nil,slices	-	wide=1 exhausted=none depth=fixed
PASS	noodler/builtins/append-aliasing-within-cap	builtins,append,aliasing,slices,cap	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/append-string-spread	builtins,append,strings,bytes	-	wide=1 exhausted=none depth=fixed
PASS	noodler/builtins/len-cap-zero-values	builtins,len,cap,nil,zero_values	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/new-kinds	builtins,new,structs,slices,maps,nil	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/append-growth-len	builtins,append,slices,len	-	wide=6 exhausted=none depth=fixed
PASS	noodler/builtins/copy-min-length	builtins,copy,slices	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/min-max-untyped-float	builtins,min,max,untyped,floats	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/delete-noops	builtins,delete,maps,nil	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/cap-after-slicing	builtins,cap,slices,slicing,full_slice	-	wide=0 exhausted=none depth=fixed
PASS	noodler/builtins/min-max-integer-boundaries	builtins,min,max,ints,widths	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/three-clause-body-mod	closures,loops,scoping	-	wide=1 exhausted=none depth=fixed
PASS	noodler/closures/closure-modifies-own	closures,loops,range,scoping	-	wide=1 exhausted=none depth=fixed
PASS	noodler/closures/defers-per-iteration	closures,defer,loops,named-results	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/defer-modifies-loopvar	closures,defer,loops,named-results	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/goroutines-loopvar	closures,goroutines,sync,waitgroup,mutex,loops	-	wide=40 exhausted=none depth=256 fixed-probes-after=26,30,29
PASS	noodler/closures/range-int-body-assign	range,loops,scoping	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/three-clause-body-count	loops,scoping	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/closure-named-result-return	closures,named-results,returns	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/recursive-closure	closures,recursion	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/independent-generators	closures,higher_order	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/capture-by-reference	closures,structs	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/immediate-invocation	closures,calls	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/range-once-append	range,append,slices,evaluation_order	-	wide=1 exhausted=none depth=fixed
PASS	noodler/closures/condition-closure	closures,loops	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/closure-switch-clause	closures,switch,scoping	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/closure-if-init	closures,if,scoping	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/variadic-closure	closures,variadic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/closures/continue-per-iteration	closures,loops,continue	-	wide=1 exhausted=none depth=fixed
PASS	noodler/closures/range-string-capture	closures,range,strings,runes	-	wide=2 exhausted=none depth=fixed
PASS	noodler/closures/shared-outer-variable	closures,loops	-	wide=1 exhausted=none depth=fixed
PASS	noodler/conversions/bad-runes-len	conversions,runes,strings,unicode	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/bad-rune-bytes	conversions,runes,strings,unicode	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/runes-invalid-utf8	conversions,runes,invalid_utf8	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/runes-truncated	conversions,runes,invalid_utf8	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/runes-overlong-surrogate	conversions,runes,invalid_utf8	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/runeslice-surrogate	conversions,runes,strings,unicode	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/range-invalid-width	range,strings,invalid_utf8	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/empty-string-nonnil	conversions,bytes,runes,nil	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/nil-slices-string	conversions,bytes,runes,nil	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/string-of-int-kinds	conversions,runes,strings	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/float-to-int-trunc	conversions,floats,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/int-to-float-round	conversions,floats,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/float32-vs-const	conversions,floats,constants	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/narrowing-wraps	conversions,ints,overflow,widths	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/float-to-unsigned	conversions,floats,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/string-compare-bytes	strings,comparisons,invalid_utf8	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/defined-string-bytes	conversions,defined_type,strings,bytes	-	wide=0 exhausted=none depth=fixed
FAIL	noodler/conversions/nil-slice-zero-array	conversions,slices,arrays,nil	lean-observation	expected status ok, got {"message":"slice-to-array value conversion (succeeding form; triage L2b frontier)","schema":"golean-observation-v1","status":"unsupported"}
PASS	noodler/conversions/rune-arith-string	conversions,runes,strings	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/float-narrow-roundtrip	conversions,floats	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/big-unsigned-float32	conversions,floats,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/conversions/ties-to-even	conversions,floats,ints	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/deferred-method-recovers	defer,recover,methods,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/deferred-method-value-recovers	defer,recover,methods,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/recover-via-func-value	defer,recover,closures,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/recover-via-immediate-literal	defer,recover,closures,panic	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/panic-struct-payload	panic,recover,structs,type_assertions	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/panic-pointer-payload	panic,recover,pointers,aliasing	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/panic-custom-error	panic,recover,interfaces,methods	-	wide=0 exhausted=none depth=fixed
PASS	noodler/defers/deferred-close	defer,builtins,close,channels	-	wide=0 exhausted=none depth=fixed
FAIL	noodler/defers/deferred-delete	defer,builtins,delete,maps	frontend-export	{"message":"frontend-quarantined: defer of builtin delete","schema":"golean-observation-v1","status":"unsupported"}
